Entry Time,Symbols,Exit Time,Direction,Entry Price,Exit Price,Quantity,P&L,Fees,MAE,MFE,Drawdown,IsWin,Order Ids
2020-01-02T21:00:00Z,TSLA,2020-01-06T21:00:00Z,Buy,28.29999717,29.35666373,4,4.23,2,0,7.21,2.98,1,"	1,8 "
2020-01-02T21:00:00Z,NVDA,2020-01-06T21:00:00Z,Buy,5.944165007,5.782650957,41,-6.62,2.19,-6.62,0,6.62,0,"	3,11 "
2020-01-02T21:00:00Z,TSLA,2020-01-09T21:00:00Z,Buy,28.29999717,33.14333002,8,38.75,1,0,38.75,5.97,1,"	1,15 "
2020-01-02T21:00:00Z,AAPL,2020-01-09T21:00:00Z,Buy,71.26132685,73.90232786,8,21.13,2,-4.95,25.71,11.74,1,"	4,18 "
2020-01-02T21:00:00Z,NVDA,2020-01-09T21:00:00Z,Buy,5.944165007,6.061132039,39,4.56,1,-6.3,4.56,6.3,1,"	3,19 "
2020-01-02T21:00:00Z,TSLA,2020-01-14T21:00:00Z,Buy,28.29999717,36.29466304,3,23.98,1,0,23.98,3.8,1,"	1,22 "
2020-01-02T21:00:00Z,MU,2020-01-14T21:00:00Z,Buy,53.47499718,56.35209442,9,25.89,2,-11.1,30.19,14.04,1,"	5,27 "
2020-01-02T21:00:00Z,AMD,2020-01-17T21:00:00Z,Buy,46.9,50.25,3,10.05,2,0,12.09,2.42,1,"	2,30 "
2020-01-02T21:00:00Z,BAC,2020-01-24T21:00:00Z,Buy,30.33867088,29.27445725,13,-13.83,2,-20.19,0,20.19,0,"	6,36 "
2020-01-02T21:00:00Z,JPM,2020-01-27T21:00:00Z,Buy,117.3387055,110.0158947,2,-14.65,2,-14.65,2.18,16.83,0,"	7,37 "
2020-01-02T21:00:00Z,TSLA,2020-01-27T21:00:00Z,Buy,28.29999717,36.07266306,8,62.18,1,0,78.77,19.63,1,"	1,38 "
2020-01-02T21:00:00Z,NVDA,2020-01-27T21:00:00Z,Buy,5.944165007,5.947897998,88,0.33,1,-14.21,30.68,30.35,1,"	3,42 "
2020-01-02T21:00:00Z,TSLA,2020-01-28T21:00:00Z,Buy,28.29999717,37.87799621,4,38.31,1,0,39.39,9.82,1,"	1,44 "
2020-01-02T21:00:00Z,AMD,2020-01-28T21:00:00Z,Buy,46.9,50.03,13,40.69,1,0,62.53,42.38,1,"	2,45 "
2020-01-02T21:00:00Z,AAPL,2020-01-28T21:00:00Z,Buy,71.26132685,75.16510156,3,11.71,1,-1.85,16.57,7.42,1,"	4,46 "
2020-01-02T21:00:00Z,AMD,2020-01-30T21:00:00Z,Buy,46.9,46.49,44,-18.04,1,-18.04,211.64,229.68,0,"	2,52 "
2020-01-02T21:00:00Z,TSLA,2020-01-31T21:00:00Z,Buy,28.29999717,42.6666624,10,143.67,1,0,150.71,24.54,1,"	1,54 "
2020-01-02T21:00:00Z,NVDA,2020-01-31T21:00:00Z,Buy,5.944165007,6.071584412,28,3.57,1,-4.52,9.76,11.45,1,"	3,58 "
2020-01-02T21:00:00Z,NVDA,2020-02-03T21:00:00Z,Buy,5.944165007,5.865772209,42,-3.29,1,-6.78,14.64,17.94,0,"	3,61 "
2020-01-02T21:00:00Z,TSLA,2020-02-04T21:00:00Z,Buy,28.29999717,58.91732744,16,489.88,1,0,493.4,39.26,1,"	1,62 "
2020-01-02T21:00:00Z,TSLA,2020-02-24T21:00:00Z,Buy,28.29999717,55.90599441,11,303.67,1,0,361.47,115.11,1,"	1,91 "
2020-01-02T21:00:00Z,TSLA,2020-02-28T21:00:00Z,Buy,28.29999717,41.72066249,96,1288.38,1,0,3154.69,1866.3,1,"	1,108 "
2020-01-06T21:00:00Z,MU,2020-01-14T21:00:00Z,Buy,52.421687,56.35209442,4,15.72,1,-0.72,17.63,6.24,1,"	12,27 "
2020-01-06T21:00:00Z,BAC,2020-01-24T21:00:00Z,Buy,29.53192829,29.27445725,1,-0.26,1,-0.75,0.81,1.53,0,"	14,36 "
2020-01-06T21:00:00Z,AAPL,2020-01-28T21:00:00Z,Buy,70.64316905,75.16510156,2,9.04,1,0,12.28,4.95,1,"	10,46 "
2020-01-06T21:00:00Z,INTC,2020-01-28T21:00:00Z,Buy,52.56732446,58.66298165,3,18.29,2,-1.75,23.5,7.36,1,"	13,47 "
2020-01-06T21:00:00Z,AMD,2020-01-30T21:00:00Z,Buy,48.01,46.49,11,-16.72,1,-16.72,40.7,57.42,0,"	9,52 "
2020-01-06T21:00:00Z,AAPL,2020-02-04T21:00:00Z,Buy,70.64316905,75.88428125,15,78.62,1,0,110.55,56.57,1,"	10,66 "
2020-01-06T21:00:00Z,INTC,2020-02-04T21:00:00Z,Buy,52.56732446,58.02783358,8,43.68,1,-4.66,62.67,32.04,1,"	13,67 "
2020-01-09T21:00:00Z,MU,2020-01-14T21:00:00Z,Buy,56.82023227,56.35209442,20,-9.36,1,-91.58,0.2,31.01,0,"	17,27 "
2020-01-09T21:00:00Z,CRM,2020-01-27T21:00:00Z,Buy,176.2523283,175.858116,1,-0.39,2,-0.39,6.34,6.73,0,"	21,43 "
2020-01-09T21:00:00Z,UNH,2020-01-30T21:00:00Z,Buy,264.8069389,253.604226,2,-22.41,2,-23.95,11.61,35.56,0,"	20,51 "
2020-01-09T21:00:00Z,AMD,2020-01-30T21:00:00Z,Buy,48.92,46.49,25,-60.75,1,-60.75,69.75,130.5,0,"	16,52 "
2020-01-09T21:00:00Z,MU,2020-02-03T21:00:00Z,Buy,56.82023227,52.01206638,14,-67.31,1,-70.59,12.83,83.43,0,"	17,60 "
2020-01-09T21:00:00Z,CRM,2020-02-27T21:00:00Z,Buy,176.2523283,169.9843524,2,-12.54,1,-13.19,28.62,41.81,0,"	21,107 "
2020-01-14T21:00:00Z,AMD,2020-01-30T21:00:00Z,Buy,48.62,46.49,5,-10.65,1,-10.65,15.45,26.1,0,"	23,52 "
2020-01-14T21:00:00Z,NVDA,2020-02-03T21:00:00Z,Buy,6.234342792,5.865772209,101,-37.23,1,-45.62,5.91,43.13,0,"	25,61 "
2020-01-14T21:00:00Z,AAPL,2020-02-04T21:00:00Z,Buy,76.18975223,75.88428125,8,-2.44,1,-44.37,14.59,30.17,0,"	24,66 "
2020-01-14T21:00:00Z,AAPL,2020-02-07T21:00:00Z,Buy,76.18975223,77.69662014,1,1.51,1,-5.55,2.03,3.77,1,"	24,71 "
2020-01-14T21:00:00Z,AAPL,2020-02-10T21:00:00Z,Buy,76.18975223,75.73648384,3,-1.36,1,-16.64,6.1,11.31,0,"	24,78 "
2020-01-14T21:00:00Z,AAPL,2020-02-25T21:00:00Z,Buy,76.18975223,72.48405597,5,-18.53,1,-33.67,13.49,47.16,0,"	24,97 "
2020-01-14T21:00:00Z,ADBE,2020-02-25T21:00:00Z,Buy,347.01,361,1,13.99,2,-4.07,36.27,35.48,1,"	28,98 "
2020-01-14T21:00:00Z,CRM,2020-02-27T21:00:00Z,Buy,180.8449018,169.9843524,2,-21.72,1,-22.37,19.43,41.81,0,"	26,107 "
2020-01-17T21:00:00Z,FB,2020-01-31T21:00:00Z,Buy,220.3012078,206.6582694,3,-40.93,2,-59.89,3.57,63.46,0,"	32,53 "
2020-01-17T21:00:00Z,NVDA,2020-02-03T21:00:00Z,Buy,6.214682376,5.865772209,3,-1.05,1,-1.3,0.23,1.28,0,"	31,61 "
2020-01-17T21:00:00Z,TSLA,2020-02-28T21:00:00Z,Buy,33.84066328,41.72066249,3,23.64,1,-16.62,81.96,58.32,1,"	29,108 "
2020-01-21T21:00:00Z,GOOG,2020-02-25T21:00:00Z,Buy,73.3537689,71.06654689,8,-18.3,2,-35.97,18.87,54.85,0,"	35,99 "
2020-01-21T21:00:00Z,GOOGL,2020-02-25T21:00:00Z,Buy,73.34381706,70.96349034,11,-26.18,2,-50.56,25.02,75.58,0,"	34,100 "
2020-01-21T21:00:00Z,TSLA,2020-02-28T21:00:00Z,Buy,35.34999647,41.72066249,2,12.74,1,-14.1,51.62,38.88,1,"	33,108 "
2020-01-27T21:00:00Z,AMD,2020-01-30T21:00:00Z,Buy,48.45,46.49,4,-7.84,1,-7.84,13.04,16.16,0,"	39,52 "
2020-01-27T21:00:00Z,INTC,2020-02-04T21:00:00Z,Buy,58.85705467,58.02783358,10,-8.29,1,-68.72,15.44,29.82,0,"	41,67 "
2020-01-27T21:00:00Z,INTC,2020-02-18T21:00:00Z,Buy,58.85705467,59.09371004,7,1.66,1,-48.1,10.81,20.87,1,"	41,88 "
2020-01-27T21:00:00Z,AAPL,2020-02-25T21:00:00Z,Buy,74.53972792,72.48405597,2,-4.11,1,-10.17,8.7,18.86,0,"	40,97 "
2020-01-28T21:00:00Z,ADBE,2020-02-25T21:00:00Z,Buy,349,361,1,12,1,-6.06,34.28,35.48,1,"	49,98 "
2020-01-28T21:00:00Z,V,2020-02-25T21:00:00Z,Buy,192.9596141,190.0271976,2,-5.86,2,-25.27,21.9,47.17,0,"	50,103 "
2020-01-28T21:00:00Z,CRM,2020-02-27T21:00:00Z,Buy,178.5190491,169.9843524,1,-8.53,1,-8.86,12.04,20.9,0,"	48,107 "
2020-01-31T21:00:00Z,AMD,2020-02-13T21:00:00Z,Buy,48.4,53.43,3,15.09,2,-1.14,18.39,3.3,1,"	55,80 "
2020-01-31T21:00:00Z,MSFT,2020-02-13T21:00:00Z,Buy,162.7852567,173.0603611,4,41.1,2,0,62.35,21.25,1,"	59,83 "
2020-01-31T21:00:00Z,AMD,2020-02-18T21:00:00Z,Buy,48.4,54.9,2,13,1,-0.76,16.98,3.98,1,"	55,86 "
2020-01-31T21:00:00Z,INTC,2020-02-18T21:00:00Z,Buy,57.97490457,59.09371004,5,5.59,1,-29.95,12.13,6.69,1,"	57,88 "
2020-01-31T21:00:00Z,AMD,2020-02-24T21:00:00Z,Buy,48.4,48.09,41,-12.71,1,-15.58,430.5,443.21,0,"	55,93 "
2020-01-31T21:00:00Z,AAPL,2020-02-25T21:00:00Z,Buy,77.19516063,72.48405597,5,-23.56,1,-38.7,8.46,47.16,0,"	56,97 "
2020-01-31T21:00:00Z,AMD,2020-02-25T21:00:00Z,Buy,48.4,51.15,66,181.5,1,-54.78,693,747.78,1,"	55,104 "
2020-02-04T21:00:00Z,MSFT,2020-02-13T21:00:00Z,Buy,167.4738048,173.0603611,9,50.28,1,-42.2,98.09,47.81,1,"	64,83 "
2020-02-04T21:00:00Z,MSFT,2020-02-18T21:00:00Z,Buy,167.4738048,175.4897097,1,8.02,1,-4.69,10.9,5.31,1,"	64,90 "
2020-02-04T21:00:00Z,MSFT,2020-02-24T21:00:00Z,Buy,167.4738048,158.9740226,1,-8.5,1,-8.5,10.9,19.4,0,"	64,96 "
2020-02-04T21:00:00Z,MSFT,2020-02-26T21:00:00Z,Buy,167.4738048,160.7654661,5,-33.54,1,-42.5,54.49,96.99,0,"	64,106 "
2020-02-04T21:00:00Z,CRM,2020-02-27T21:00:00Z,Buy,185.2797904,169.9843524,5,-76.48,1,-78.1,26.41,104.52,0,"	65,107 "
2020-02-07T21:00:00Z,NFLX,2020-02-13T21:00:00Z,Buy,36.504,37.735,20,24.62,2,-0.08,32.72,12.14,1,"	73,84 "
2020-02-07T21:00:00Z,INTC,2020-02-18T21:00:00Z,Buy,59.2710089,59.09371004,14,-2.48,1,-102,15.82,16.38,0,"	70,88 "
2020-02-07T21:00:00Z,INTC,2020-02-25T21:00:00Z,Buy,59.2710089,54.95378166,7,-30.22,1,-51,7.91,47.97,0,"	70,101 "
2020-02-07T21:00:00Z,NVDA,2020-02-25T21:00:00Z,Buy,6.287351256,6.881394457,155,92.08,3.66,0,239.39,203.09,1,"	72,102 "
2020-02-07T21:00:00Z,AMD,2020-02-25T21:00:00Z,Buy,48.93,51.15,9,19.98,1,-12.24,89.73,101.97,1,"	69,104 "
2020-02-07T21:00:00Z,TSLA,2020-02-28T21:00:00Z,Buy,48.6726618,41.72066249,8,-55.62,1,-162.98,99.91,155.53,0,"	68,108 "
2020-02-10T21:00:00Z,NFLX,2020-02-13T21:00:00Z,Buy,36.5,37.735,6,7.41,1,0,9.84,2.43,1,"	76,84 "
2020-02-10T21:00:00Z,INTC,2020-02-25T21:00:00Z,Buy,58.13629619,54.95378166,26,-82.75,1,-159.93,58.88,178.17,0,"	75,101 "
2020-02-10T21:00:00Z,NFLX,2020-03-10T20:00:00Z,Buy,36.5,35.633,27,-23.41,1,-49.98,61.51,111.48,0,"	76,111 "
2020-02-13T21:00:00Z,INTC,2020-02-25T21:00:00Z,Buy,59.38625316,54.95378166,3,-13.3,1,-22.2,3.04,20.05,0,"	81,101 "
2020-02-13T21:00:00Z,TSLA,2020-02-28T21:00:00Z,Buy,49.45599505,41.72066249,6,-46.41,1,-126.94,70.23,116.64,0,"	79,108 "
2020-02-18T21:00:00Z,NVDA,2020-02-25T21:00:00Z,Buy,7.106369344,6.881394457,377,-84.82,1.885,-308.77,273.49,493.98,0,"	87,102 "
2020-02-18T21:00:00Z,NFLX,2020-03-10T20:00:00Z,Buy,37.93,35.633,8,-18.38,1,-26.25,6.78,31.76,0,"	89,111 "
2020-02-24T21:00:00Z,AMZN,2020-02-26T21:00:00Z,Buy,99.89210206,98.26941783,13,-21.09,2,-21.09,0,21.09,0,"	95,105 "
2020-02-24T21:00:00Z,NFLX,2020-03-10T20:00:00Z,Buy,36.472,35.633,23,-19.3,1,-41.93,53.04,85.79,0,"	94,111 "
2020-03-02T21:00:00Z,NFLX,2020-03-10T20:00:00Z,Buy,37.311,35.633,89,-149.34,1,-236.92,130.56,331.97,0,"	110,111 "
2020-03-02T21:00:00Z,NVDA,2020-03-13T20:00:00Z,Buy,6.897961745,5.731824968,811,-945.74,8.11,-1225.84,151.46,1377.31,0,"	109,112 "
2020-04-13T20:00:00Z,AMZN,2020-04-21T20:00:00Z,Buy,101.760708,120.5914273,9,169.48,2,0,169.48,35.95,1,"	115,120 "
2020-04-13T20:00:00Z,AMD,2020-04-28T20:00:00Z,Buy,48.45,57.16,49,426.79,2,0,426.79,198.45,1,"	113,124 "
2020-04-13T20:00:00Z,NFLX,2020-04-28T20:00:00Z,Buy,37.131,41.981,18,87.3,2,0,132.23,73.69,1,"	116,125 "
2020-04-13T20:00:00Z,AMZN,2020-05-05T20:00:00Z,Buy,101.760708,116.9749315,14,213,1,0,303.09,131.26,1,"	115,127 "
2020-04-13T20:00:00Z,NFLX,2020-05-05T20:00:00Z,Buy,37.131,42.801,4,22.68,1,0,29.38,16.38,1,"	116,129 "
2020-04-13T20:00:00Z,NVDA,2020-05-11T20:00:00Z,Buy,6.48658913,7.776735327,142,183.2,3.715,0,219.69,89.07,1,"	114,131 "
2020-04-13T20:00:00Z,AMZN,2020-05-11T20:00:00Z,Buy,101.760708,118.4564477,1,16.7,1,0,21.65,9.38,1,"	115,133 "
2020-04-13T20:00:00Z,NVDA,2020-05-12T20:00:00Z,Buy,6.48658913,8.090245086,6,9.62,1,0,9.62,3.76,1,"	114,137 "
2020-04-13T20:00:00Z,NFLX,2020-05-12T20:00:00Z,Buy,37.131,44.2,23,162.59,1,0,168.96,94.16,1,"	116,140 "
2020-04-13T20:00:00Z,NVDA,2020-06-05T20:00:00Z,Buy,6.48658913,8.753379854,4,9.07,1,0,10.02,2.51,1,"	114,168 "
2020-04-13T20:00:00Z,NVDA,2020-06-23T20:00:00Z,Buy,6.48658913,9.516709655,391,1184.78,3.03,0,1184.78,245.26,1,"	114,193 "
2020-04-13T20:00:00Z,AMD,2020-06-29T20:00:00Z,Buy,48.45,50.06,52,83.72,1,0,467.48,383.76,1,"	113,201 "
2020-04-21T20:00:00Z,TSLA,2020-04-28T20:00:00Z,Buy,48.61332847,53.0199947,3,13.22,2,-4.71,13.91,5.93,1,"	117,121 "
2020-04-21T20:00:00Z,TSLA,2020-05-19T20:00:00Z,Buy,48.61332847,54.34466123,53,303.76,1,-98.51,345.56,350.47,1,"	117,143 "
2020-04-21T20:00:00Z,NFLX,2020-05-27T20:00:00Z,Buy,44.477,41.009,20,-69.36,2,-146.92,18.84,88.2,0,"	119,151 "
2020-04-21T20:00:00Z,TSLA,2020-06-05T20:00:00Z,Buy,48.61332847,58.59866081,3,29.96,1,-5.58,33.78,19.84,1,"	117,170 "
2020-04-21T20:00:00Z,TSLA,2020-06-12T20:00:00Z,Buy,48.61332847,65.3333268,3,50.16,1,-5.58,59.17,19.84,1,"	117,177 "
2020-04-21T20:00:00Z,NVDA,2020-06-23T20:00:00Z,Buy,7.029939642,9.516709655,51,126.83,1,-27.71,126.83,28.99,1,"	118,193 "
2020-04-21T20:00:00Z,TSLA,2020-06-26T20:00:00Z,Buy,48.61332847,66.3033267,46,813.74,1,-85.5,907.27,304.18,1,"	117,198 "
2020-04-21T20:00:00Z,TSLA,2020-06-30T20:00:00Z,Buy,48.61332847,67.09999329,8,147.89,1,-14.87,186.99,52.9,1,"	117,205 "
2020-04-28T20:00:00Z,AMZN,2020-05-11T20:00:00Z,Buy,118.2329732,118.4564477,25,5.59,1,-411.81,129.42,234.4,1,"	122,133 "
2020-04-28T20:00:00Z,AMZN,2020-06-16T20:00:00Z,Buy,118.2329732,130.692674,10,124.6,1,-164.72,138.29,93.76,1,"	122,184 "
2020-05-05T20:00:00Z,AMD,2020-06-29T20:00:00Z,Buy,53.45,50.06,1,-3.39,1,-5,3.99,7.38,0,"	128,201 "
2020-05-11T20:00:00Z,NFLX,2020-05-27T20:00:00Z,Buy,43.631,41.009,3,-7.87,1,-19.5,5.36,13.23,0,"	132,151 "
2020-05-11T20:00:00Z,PYPL,2020-05-27T20:00:00Z,Buy,142.130111,144.7560715,2,5.25,2,-3.7,16.01,10.76,1,"	130,153 "
2020-05-11T20:00:00Z,ADBE,2020-06-01T20:00:00Z,Buy,365.84,387.08,2,42.48,2,-20.9,47.68,24.04,1,"	135,161 "
2020-05-11T20:00:00Z,PYPL,2020-06-02T20:00:00Z,Buy,142.130111,155.170392,18,234.73,1,-33.3,261.4,96.86,1,"	130,164 "
2020-05-11T20:00:00Z,HD,2020-06-02T20:00:00Z,Buy,200.4646407,215.047347,4,58.33,2,-5.78,72.45,29.3,1,"	134,166 "
2020-05-11T20:00:00Z,PYPL,2020-06-09T20:00:00Z,Buy,142.130111,154.9615088,16,205.3,1,-29.6,232.36,86.1,1,"	130,175 "
2020-05-11T20:00:00Z,PYPL,2020-06-12T20:00:00Z,Buy,142.130111,156.2247549,6,84.57,1,-11.1,101.58,41,1,"	130,179 "
2020-05-12T20:00:00Z,HD,2020-06-02T20:00:00Z,Buy,206.3461592,215.047347,1,8.7,1,-7.33,12.23,7.33,1,"	139,166 "
2020-05-12T20:00:00Z,TSLA,2020-06-30T20:00:00Z,Buy,55.13332782,67.09999329,3,35.9,1,-25.14,50.56,17.95,1,"	136,205 "
2020-05-12T20:00:00Z,HD,2020-08-11T20:00:00Z,Buy,206.3461592,241.6163473,1,35.27,1,-7.33,35.27,15.05,1,"	139,272 "
2020-05-12T20:00:00Z,CRM,2020-09-03T20:00:00Z,Buy,180.3521364,266.6649239,11,949.44,2,-173.45,1065.11,179.31,1,"	138,313 "
2020-05-19T20:00:00Z,NFLX,2020-05-27T20:00:00Z,Buy,45.171,41.009,6,-24.97,1,-48.24,1.49,24.97,0,"	145,151 "
2020-05-19T20:00:00Z,MSFT,2020-06-02T20:00:00Z,Buy,175.2771062,175.0809027,3,-0.59,2,-12.45,3.57,16.03,0,"	146,167 "
2020-05-19T20:00:00Z,PYPL,2020-06-12T20:00:00Z,Buy,145.0942633,156.2247549,2,22.26,1,-9.63,27.93,13.67,1,"	141,179 "
2020-05-19T20:00:00Z,NVDA,2020-06-23T20:00:00Z,Buy,8.74092102,9.516709655,164,127.23,1.37,-369.71,127.23,93.24,1,"	142,193 "
2020-05-19T20:00:00Z,NVDA,2020-07-06T20:00:00Z,Buy,8.74092102,9.691099623,24,22.8,1,-54.1,25.54,13.64,1,"	142,211 "
2020-05-19T20:00:00Z,NVDA,2020-07-28T20:00:00Z,Buy,8.74092102,10.33783727,86,137.33,1,-193.87,150.3,55.73,1,"	142,246 "
2020-05-19T20:00:00Z,HD,2020-08-11T20:00:00Z,Buy,207.9722261,241.6163473,1,33.64,1,-8.95,33.64,15.05,1,"	144,272 "
2020-05-19T20:00:00Z,MSFT,2020-09-04T20:00:00Z,Buy,175.2771062,205.0311383,2,59.51,1,-8.3,90.87,33.16,1,"	146,319 "
2020-05-19T20:00:00Z,HD,2020-09-08T20:00:00Z,Buy,207.9722261,233.6363624,2,51.33,1,-17.9,92.07,40.74,1,"	144,322 "
2020-05-22T20:00:00Z,ADBE,2020-06-05T20:00:00Z,Buy,381.39,384.02,1,2.63,2,-26,11.51,8.88,1,"	150,172 "
2020-05-22T20:00:00Z,TSLA,2020-06-30T20:00:00Z,Buy,54.88599451,67.09999329,1,12.21,1,-8.13,17.1,5.98,1,"	148,205 "
2020-05-22T20:00:00Z,NVDA,2020-07-28T20:00:00Z,Buy,8.785245672,10.33783727,9,13.97,1,-20.69,15.33,5.83,1,"	147,246 "
2020-05-22T20:00:00Z,HD,2020-09-08T20:00:00Z,Buy,208.1884584,233.6363624,1,25.45,1,-9.17,45.82,20.37,1,"	149,322 "
2020-05-27T20:00:00Z,ADBE,2020-06-23T20:00:00Z,Buy,373.24,440.07,1,66.83,2,-17.85,67.31,19.15,1,"	155,194 "
2020-05-27T20:00:00Z,ADBE,2020-07-17T20:00:00Z,Buy,373.24,429.13,1,55.89,1,-17.85,92.96,39.91,1,"	155,223 "
2020-05-27T20:00:00Z,NVDA,2020-07-28T20:00:00Z,Buy,8.575326111,10.33783727,4,7.05,1,-8.35,7.65,2.59,1,"	152,246 "
2020-05-27T20:00:00Z,MSFT,2020-09-04T20:00:00Z,Buy,171.1268497,205.0311383,2,67.81,1,0,99.17,33.16,1,"	156,319 "
2020-06-01T20:00:00Z,PYPL,2020-06-12T20:00:00Z,Buy,154.0762418,156.2247549,1,2.15,1,-13.8,4.98,6.83,1,"	158,179 "
2020-06-01T20:00:00Z,TSLA,2020-06-30T20:00:00Z,Buy,57.25332761,67.09999329,2,19.69,1,-21,29.47,11.97,1,"	160,205 "
2020-06-01T20:00:00Z,NVDA,2020-07-28T20:00:00Z,Buy,8.798443462,10.33783727,13,20.01,1,-30.05,21.97,8.42,1,"	159,246 "
2020-06-02T20:00:00Z,AMZN,2020-06-16T20:00:00Z,Buy,122.9309259,130.692674,2,15.52,1,-42.34,18.26,10.22,1,"	165,184 "
2020-06-02T20:00:00Z,AMZN,2020-07-06T20:00:00Z,Buy,122.9309259,146.404228,5,117.37,1,-105.85,147.81,30.45,1,"	165,209 "
2020-06-02T20:00:00Z,NVDA,2020-07-28T20:00:00Z,Buy,8.753371765,10.33783727,18,28.52,1,-40.8,31.23,11.66,1,"	163,246 "
2020-06-05T20:00:00Z,PYPL,2020-06-12T20:00:00Z,Buy,152.1664524,156.2247549,2,8.12,1,-23.77,13.79,13.67,1,"	169,179 "
2020-06-05T20:00:00Z,PYPL,2020-07-06T20:00:00Z,Buy,152.1664524,179.2516432,14,379.19,1,-166.41,379.19,95.67,1,"	169,208 "
2020-06-05T20:00:00Z,HD,2020-09-08T20:00:00Z,Buy,219.5594695,233.6363624,1,14.08,1,-20.54,34.45,20.37,1,"	171,322 "
2020-06-09T20:00:00Z,TSLA,2020-06-30T20:00:00Z,Buy,62.66732707,67.09999329,30,132.98,1,-477.38,279.6,179.54,1,"	173,205 "
2020-06-09T20:00:00Z,TSLA,2020-07-14T20:00:00Z,Buy,62.66732707,103.733323,10,410.66,1,-159.13,410.66,99.25,1,"	173,217 "
2020-06-09T20:00:00Z,TSLA,2020-07-17T20:00:00Z,Buy,62.66732707,100.8966566,2,76.46,1,-31.83,82.13,19.85,1,"	173,224 "
2020-06-09T20:00:00Z,TSLA,2020-07-24T20:00:00Z,Buy,62.66732707,94.40065723,3,95.2,1,-47.74,140.6,45.4,1,"	173,238 "
2020-06-09T20:00:00Z,NVDA,2020-07-28T20:00:00Z,Buy,8.76932408,10.33783727,11,17.25,1,-25.11,18.91,7.13,1,"	174,246 "
2020-06-09T20:00:00Z,TSLA,2020-08-14T20:00:00Z,Buy,62.66732707,110.9993222,1,48.33,1,-15.91,48.33,17.91,1,"	173,273 "
2020-06-09T20:00:00Z,UNH,2020-09-22T20:00:00Z,Buy,280.151309,271.9827867,2,-16.34,2,-47.48,27.28,51.24,0,"	176,346 "
2020-06-12T20:00:00Z,FB,2020-06-16T20:00:00Z,Buy,228.0305525,235.2935568,1,7.26,2,0,7.26,0,1,"	180,186 "
2020-06-12T20:00:00Z,AAPL,2020-06-19T20:00:00Z,Buy,83.38020444,85.91859861,4,10.15,2,-1.85,10.15,2.28,1,"	181,190 "
2020-06-12T20:00:00Z,FB,2020-06-29T20:00:00Z,Buy,228.0305525,207.8786923,5,-100.76,1,-100.76,61.62,162.38,0,"	180,200 "
2020-06-12T20:00:00Z,AMZN,2020-07-06T20:00:00Z,Buy,129.8446681,146.404228,8,132.48,1,-224.67,181.19,48.71,1,"	178,209 "
2020-06-12T20:00:00Z,AMZN,2020-07-14T20:00:00Z,Buy,129.8446681,154.0876603,5,121.21,1,-140.42,148.9,30.45,1,"	178,219 "
2020-06-12T20:00:00Z,AAPL,2020-07-14T20:00:00Z,Buy,83.38020444,91.74481759,9,75.28,1,-4.16,94.28,28.07,1,"	181,222 "
2020-06-16T20:00:00Z,AAPL,2020-07-14T20:00:00Z,Buy,84.92983364,91.74481759,4,27.26,1,-8.05,35.7,12.47,1,"	185,222 "
2020-06-16T20:00:00Z,TSLA,2020-08-14T20:00:00Z,Buy,67.45665992,110.9993222,3,130.63,1,-62.11,130.63,53.72,1,"	182,273 "
2020-06-19T20:00:00Z,PYPL,2020-07-06T20:00:00Z,Buy,169.9016324,179.2516432,3,28.05,1,-88.86,28.05,15.99,1,"	188,208 "
2020-06-19T20:00:00Z,PYPL,2020-07-10T20:00:00Z,Buy,169.9016324,180.7735067,3,32.62,1,-88.86,37.06,15.99,1,"	188,215 "
2020-06-19T20:00:00Z,PYPL,2020-07-14T20:00:00Z,Buy,169.9016324,168.101258,5,-9,1,-148.11,61.77,70.77,0,"	188,221 "
2020-06-19T20:00:00Z,ADBE,2020-07-17T20:00:00Z,Buy,424.79,429.13,1,4.34,1,-69.4,41.41,39.91,1,"	189,223 "
2020-06-23T20:00:00Z,NFLX,2020-07-21T20:00:00Z,Buy,46.7,50.6,20,78,2,-47.2,163.46,117.26,1,"	195,236 "
2020-06-23T20:00:00Z,TSLA,2020-08-14T20:00:00Z,Buy,66.56799334,110.9993222,2,88.86,1,-39.63,88.86,35.81,1,"	192,273 "
2020-06-26T20:00:00Z,PYPL,2020-07-14T20:00:00Z,Buy,172.7862102,168.101258,8,-37.48,1,-260.05,75.75,113.23,0,"	197,221 "
2020-06-26T20:00:00Z,PYPL,2020-07-17T20:00:00Z,Buy,172.7862102,170.866474,2,-3.84,1,-65.01,18.94,28.31,0,"	197,229 "
2020-06-26T20:00:00Z,NFLX,2020-07-21T20:00:00Z,Buy,46.62,50.6,6,23.88,1,-13.68,49.52,35.18,1,"	199,236 "
2020-06-26T20:00:00Z,PYPL,2020-08-14T20:00:00Z,Buy,172.7862102,194.1519796,6,128.19,1,-195.04,181.31,89.88,1,"	197,277 "
2020-06-26T20:00:00Z,PYPL,2020-08-21T20:00:00Z,Buy,172.7862102,197.334962,2,49.1,1,-65.01,60.44,29.96,1,"	197,292 "
2020-06-30T20:00:00Z,AMZN,2020-07-14T20:00:00Z,Buy,133.9505131,154.0876603,4,80.55,1,-128.76,102.7,24.36,1,"	203,219 "
2020-06-30T20:00:00Z,AAPL,2020-07-14T20:00:00Z,Buy,87.04999715,91.74481759,3,14.08,1,-12.39,20.42,6.33,1,"	204,222 "
